launch_service_provider,mission,name,net,pad,rocket,status
National Aeronautics and Space Administration,Saturn SA-1,Saturn I | Saturn SA-1,10/27/1961 3:06 p.m.,"Launch Complex 34 | Cape Canaveral, FL, USA",Saturn I,Launch Successful
Strategic Rocket Forces,—,Kosmos-2I 63S1 | Kosmos-2I | DS-1-1,10/27/1961 4:30 p.m.,"Mayak-2 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Failure
National Aeronautics and Space Administration,Mercury-Scout 1,Blue Scout II | Mercury-Scout 1,11/01/1961 3:32 p.m.,"Launch Complex 18B | Cape Canaveral, FL, USA",Blue Scout II,Launch Failure
United States Air Force,—,Thor DM-21 Agena-B | Discoverer 34,11/05/1961 8 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch was a Partial Failure
United States Air Force,—,Thor DM-21 Agena-B | Discoverer 35,11/15/1961 9:23 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,—,Thor DM-21 Ablestar | Transit 4B & TRAAC,11/15/1961 10:26 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor DM-21 Ablestar,Launch Successful
United States Air Force,—,Atlas LV-3A | Ranger 2,11/18/1961 8:12 a.m.,"Launch Complex 12 | Cape Canaveral, FL, USA",Atlas Agena B,Launch Failure
United States Air Force,—,Atlas LV-3A | Samos 4,11/22/1961 8:45 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas Agena B,Launch Failure
National Aeronautics and Space Administration,Mercury-Atlas 5,Atlas LV-3B | Mercury-Atlas 5,11/29/1961 3:07 p.m.,"Space Launch Complex 14 | Cape Canaveral, FL, USA",Atlas LV-3B,Launch Successful
United States Air Force,Blue Scout Jr. O-2,Blue Scout Jr | Blue Scout Jr. O-2,12/04/1961 4 a.m.,"Launch Complex A | Vandenberg SFB, CA, USA",Blue Scout Jr,Launch Successful
Soviet Space Program,Zenit-2 1,Vostok-K | Zenit-2 1,12/11/1961 9:39 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok,Launch Failure
United States Air Force,—,Thor DM-21 Agena-B | Discoverer 36 & OSCAR 1,12/12/1961 8:40 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
Strategic Rocket Forces,—,Kosmos-2I 63S1 | DS-1 2,12/21/1961 12:30 p.m.,"Mayak-2 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Failure
United States Air Force,—,Atlas LV-3A | Samos 5,12/22/1961 7:12 p.m.,"Space Launch Complex 3E | Vandenberg SFB, CA, USA",Atlas Agena B,Launch was a Partial Failure
United States Air Force,Discoverer 37,Thor DM-21 Agena-B | Discoverer 37,01/13/1962 9:41 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Failure
United States Air Force,5 Payloads Rideshare,Thor DM-21 Ablestar | 5 Payloads Rideshare,01/24/1962 9:30 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor DM-21 Ablestar,Launch Failure
United States Air Force,Ranger 3,Atlas Agena B | Ranger 3,01/26/1962 8:30 p.m.,"Launch Complex 12 | Cape Canaveral, FL, USA",Atlas Agena B,Launch Successful
United States Air Force,Tiros 4,Thor Delta | Tiros 4,02/08/1962 12:43 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta,Launch Successful
National Aeronautics and Space Administration,Mercury-Atlas 6,Atlas LV-3B | Mercury-Atlas 6,02/20/1962 2:47 p.m.,"Space Launch Complex 14 | Cape Canaveral, FL, USA",Atlas LV-3B,Launch Successful
United States Air Force,P-102 Group 0-D,Thor DM-21 Agena-B | P-102 Group 0-D,02/21/1962 6:44 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,KH-4 1,Thor DM-21 Agena-B | KH-4 1,02/27/1962 7:39 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,OSO 1,Thor Delta | OSO 1,03/07/1962 4:06 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta,Launch Successful
United States Air Force,Samos 6,Atlas Agena B | Samos 6,03/07/1962 10:10 p.m.,"Space Launch Complex 3E | Vandenberg SFB, CA, USA",Atlas Agena B,Launch Successful
Soviet Space Program,DS-2 1,Kosmos-2I 63S1 | DS-2 1,03/16/1962 11:59 a.m.,"Mayak-2 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Successful
National Aeronautics and Space Administration,P-21A,Scout X-2 | P-21A,03/29/1962 7:27 a.m.,"Launch Area 3 | Wallops Island, Virginia, USA",Scout X-2,Launch Successful
Soviet Space Program,1MS 1,Kosmos-2I 63S1 | 1MS 1,04/06/1962 5:15 p.m.,"Mayak-2 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Successful
United States Air Force,Midas 5,Atlas Agena B | Midas 5,04/09/1962 3:04 p.m.,"Space Launch Complex 3E | Vandenberg SFB, CA, USA",Atlas Agena B,Launch Successful
United States Air Force,KH-4 2,Thor DM-21 Agena-B | KH-4 2,04/18/1962 12:53 a.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,Ranger 4,Atlas Agena B | Ranger 4,04/23/1962 8:50 p.m.,"Launch Complex 12 | Cape Canaveral, FL, USA",Atlas Agena B,Launch Successful
Soviet Space Program,Sputnik 13,Kosmos-2I 63S1 | Sputnik 13,04/24/1962 4 a.m.,"Mayak-2 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Successful
National Aeronautics and Space Administration,Saturn SA-2,Saturn I | Saturn SA-2,04/25/1962 2 p.m.,"Launch Complex 34 | Cape Canaveral, FL, USA",Saturn I,Launch Successful
Soviet Space Program,Zenit-2 2,Vostok | Zenit-2 2,04/26/1962 10:02 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok,Launch Successful
US Navy,SOLRAD 4B,Scout X-2 | SOLRAD 4B,04/26/1962 10:49 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout X-2,Launch Failure
United States Air Force,Ariel 1,Thor Delta | Ariel 1,04/26/1962 6 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta,Launch Successful
United States Air Force,Samos-E6 1,Atlas Agena B | Samos-E6 1,04/26/1962 6:56 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas Agena B,Launch Successful
United States Air Force,KH-4 3,Thor DM-21 Agena-B | KH-4 3,04/29/1962 12:30 a.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
National Aeronautics and Space Administration,Trailblazer IIb,Trailblazer 2 | Trailblazer IIb,05/06/1962 5:41 a.m.,"Unknown Pad | Wallops Island, Virginia, USA",Trailblazer 2,Launch Successful
United States Air Force,ANNA 1A,Thor DM-21 Ablestar | ANNA 1A,05/10/1962 12:06 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor DM-21 Ablestar,Launch Failure
United States Air Force,KH-5 5,Thor DM-21 Agena-B | KH-5 5,05/15/1962 7:36 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,DSAP-1 F1,Scout X-2M | DSAP-1 F1,05/24/1962 midnight,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout X-2M,Launch Failure
National Aeronautics and Space Administration,Mercury-Atlas 7,Atlas LV-3B | Mercury-Atlas 7,05/24/1962 12:45 p.m.,"Space Launch Complex 14 | Cape Canaveral, FL, USA",Atlas LV-3B,Launch Successful
Soviet Space Program,Sputnik 15,Kosmos-2I 63S1 | Sputnik 15,05/28/1962 3 a.m.,"Mayak-2 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Successful
United States Air Force,KH-4 4,Thor DM-21 Agena-B | KH-4 4,05/30/1962 1 a.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
Soviet Space Program,Zenit-2 3,Vostok 8A92 | Zenit-2 3,06/01/1962 9:38 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Failure
United States Air Force,KH-4 5,Thor DM-21 Agena-B | KH-4 5,06/02/1962 12:31 a.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,Samos-E6 2,Atlas Agena B | Samos-E6 2,06/17/1962 6:14 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas Agena B,Launch Successful
United States Air Force,P-102 Group 2-D 1,Thor DM-21 Agena-B | P-102 Group 2-D 1,06/18/1962 8:20 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,Tiros 5,Thor Delta | Tiros 5,06/19/1962 12:19 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta,Launch Successful
United States Air Force,KH-4 6,Thor DM-21 Agena-B | KH-4 6,06/23/1962 12:30 a.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,KH-4 7,Thor Agena D | KH-4 7,06/28/1962 1:09 a.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor Agena D,Launch Successful
Soviet Space Program,DS-P1 1,Kosmos-2I 63S1 | DS-P1 1,06/30/1962 4 p.m.,"Mayak-2 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Successful
United States Air Force,Telstar 1,Thor Delta | Telstar 1,07/10/1962 8:35 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta,Launch Successful
United States Air Force,Flight 62,X-15 | Flight 62,07/17/1962 5:30 p.m.,Edwards Air Force Base | Air launch to Suborbital flight,North American X-15,Launch Successful
United States Air Force,Samos-E6 3,Atlas Agena B | Samos-E6 3,07/18/1962 8:51 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas Agena B,Launch Successful
United States Air Force,KH-4 8,Thor DM-21 Agena-B | KH-4 8,07/21/1962 12:56 a.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,Mariner 1,Atlas Agena B | Mariner 1,07/22/1962 9:21 a.m.,"Launch Complex 12 | Cape Canaveral, FL, USA",Atlas Agena B,Launch Failure
United States Air Force,KH-4 9,Thor DM-21 Agena-B | KH-4 9,07/28/1962 12:30 a.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
Soviet Space Program,Zenit-2 4,Vostok 8A92 | Zenit-2 4,07/28/1962 9:18 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
United States Air Force,KH-4 10,Thor Agena D | KH-4 10,08/02/1962 12:17 a.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor Agena D,Launch Successful
United States Air Force,Samos-E6 4,Atlas Agena B | Samos-E6 4,08/05/1962 5:58 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas Agena B,Launch Successful
Soviet Space Program,Vostok 3,Vostok-K | Vostok 3,08/11/1962 8:24 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok,Launch Successful
Soviet Space Program,Vostok 4,Vostok-K | Vostok 4,08/12/1962 8:02 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok,Launch Successful
Soviet Space Program,Sputnik 18,Kosmos-2I 63S1 | Sputnik 18,08/18/1962 3 p.m.,"Mayak-2 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Successful
United States Air Force,DSAP-1 F2,Scout X-2M | DSAP-1 F2,08/23/1962 11:33 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout X-2M,Launch Successful
Soviet Space Program,Venera 2a,Molniya 8K78 | Venera 2a,08/25/1962 2:18 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Failure
United States Air Force,Mariner 2,Atlas Agena B | Mariner 2,08/27/1962 6:53 a.m.,"Launch Complex 12 | Cape Canaveral, FL, USA",Atlas Agena B,Launch Successful
United States Air Force,KH-4 11 & RM 3,Thor Agena D | KH-4 11 & RM 3,08/29/1962 1 a.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor Agena D,Launch Successful
National Aeronautics and Space Administration,Reentry-2,Scout X-3A | Reentry-2,08/31/1962 4:25 p.m.,"Launch Area 3 | Wallops Island, Virginia, USA",Scout X-3A,Launch Successful
Soviet Space Program,Venera 2b,Molniya 8K78 | Venera 2b,09/01/1962 2:12 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Failure
United States Air Force,KH-5 6,Thor DM-21 Agena-B | KH-5 6,09/01/1962 8:39 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
Soviet Space Program,Venera 2c,Molniya 8K78 | Venera 2c,09/12/1962 12:59 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Failure
United States Air Force,KH-4 12,Thor DM-21 Agena-B | KH-4 12,09/17/1962 11:46 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,Tiros 6,Thor Delta | Tiros 6,09/18/1962 8:53 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta,Launch Successful
Soviet Space Program,Zenit-2 5,Vostok 8A92 | Zenit-2 5,09/27/1962 9:39 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
United States Air Force,Alouette 1,Thor DM-21 Agena-B | Alouette 1,09/29/1962 6:05 a.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,KH-4 13 & RM 4,Thor Agena D | KH-4 13 & RM 4,09/29/1962 11:34 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor Agena D,Launch Successful
United States Air Force,Explorer 14,Thor Delta A | Explorer 14,10/02/1962 10:11 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta A,Launch Successful
National Aeronautics and Space Administration,Mercury-Atlas 8,Atlas LV-3B | Mercury-Atlas 8,10/03/1962 12:15 p.m.,"Space Launch Complex 14 | Cape Canaveral, FL, USA",Atlas LV-3B,Launch Successful
United States Air Force,KH-5 7,Thor DM-21 Agena-B | KH-5 7,10/09/1962 6:35 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
Soviet Space Program,Zenit-2 6,Vostok 8A92 | Zenit-2 6,10/17/1962 9 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
United States Air Force,Ranger 5,Atlas Agena B | Ranger 5,10/18/1962 4:59 p.m.,"Launch Complex 12 | Cape Canaveral, FL, USA",Atlas Agena B,Launch Successful
Soviet Space Program,DS-A1 1,Kosmos-2I 63S1 | DS-A1 1,10/20/1962 4 a.m.,"Mayak-2 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Successful
Soviet Space Program,Mars 1c,Molniya 8K78 | Mars 1c,10/24/1962 5:55 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Failure
Soviet Space Program,1MS 2,Kosmos-2I 63S1 | 1MS 2,10/25/1962 7 a.m.,"Mayak-2 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Failure
United States Air Force,Star-Rad,Thor Agena D | Star-Rad,10/26/1962 4:14 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor Agena D,Launch Successful
United States Air Force,Explorer 15,Thor Delta A | Explorer 15,10/27/1962 11:15 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta A,Launch Successful
United States Air Force,ANNA 1B,Thor DM-21 Ablestar | ANNA 1B,10/31/1962 8:08 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor DM-21 Ablestar,Launch Successful
Soviet Space Program,Mars 1,Molniya 8K78 | Mars 1,11/01/1962 4:14 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Successful
Soviet Space Program,Mars 2a,Molniya 8K78 | Mars 2a,11/04/1962 3:35 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Failure
United States Air Force,KH-4 14,Thor DM-21 Agena-B | KH-4 14,11/05/1962 10:04 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,Samos-E6 5,Atlas Agena B | Samos-E6 5,11/11/1962 8:17 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas Agena B,Launch Successful
National Aeronautics and Space Administration,Saturn SA-3,Saturn I | Saturn SA-3,11/16/1962 5:45 p.m.,"Launch Complex 34 | Cape Canaveral, FL, USA",Saturn I,Launch Successful
United States Air Force,KH-4 15,Thor DM-21 Agena-B | KH-4 15,11/24/1962 10 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,KH-4 16,Thor Agena D | KH-4 16,12/04/1962 9:30 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor Agena D,Launch Successful
United States Air Force,Poppy 3A & 3B,Thor Agena D | Poppy 3A & 3B,12/13/1962 4:07 a.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor Agena D,Launch Successful
United States Air Force,Relay 1,Thor Delta B | Relay 1,12/13/1962 11:30 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta B,Launch Successful
United States Air Force,KH-4 17,Thor Agena D | KH-4 17,12/14/1962 9:26 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor Agena D,Launch Successful
National Aeronautics and Space Administration,Explorer 16,Scout X-3 | Explorer 16,12/16/1962 2:33 p.m.,"Launch Area 3 | Wallops Island, Virginia, USA",Scout X-3,Launch Successful
United States Air Force,Midas 6,Atlas Agena B | Midas 6,12/17/1962 8:36 p.m.,"Space Launch Complex 3E | Vandenberg SFB, CA, USA",Atlas Agena B,Launch Failure
United States Air Force,Transit-5A 1,Scout X-3 | Transit-5A 1,12/19/1962 1:25 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout X-3,Launch Successful
Soviet Space Program,Zenit-2 7,Vostok 8A92 | Zenit-2 7,12/22/1962 9:23 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
Soviet Space Program,Luna-4c,Molniya 8K78 | Luna-4c,01/04/1963 8:49 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Failure
United States Air Force,KH-4 18,Thor Agena D | KH-4 18,01/07/1963 9:09 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor Agena D,Launch Successful
United States Air Force,P-698BK Group 1-D 1,Thor DM-21 Agena-B | P-698BK Group 1-D 1,01/16/1963 9:59 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,Flight 77,X-15 | Flight 77,01/17/1963 4:59 p.m.,Edwards Air Force Base | Air launch to Suborbital flight,North American X-15,Launch Successful
Soviet Space Program,Luna-4d,Molniya 8K78 | Luna-4d,02/03/1963 9:29 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Failure
United States Air Force,Syncom 1,Thor Delta B | Syncom 1,02/14/1963 5:35 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta B,Launch Successful
United States Air Force,DSAP-1 F3,Scout X-3M | DSAP-1 F3,02/19/1963 4:52 p.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout X-3M,Launch Successful
United States Air Force,KH-4 19,Thor SLV-2A Agena D | KH-4 19,02/28/1963 9:48 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Failure
United States Air Force,KH-6 1,Thor SLV-2A Agena D | KH-6 1,03/18/1963 9:13 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Failure
Soviet Space Program,Zenit-2 8,Vostok 8A92 | Zenit-2 8,03/21/1963 8:30 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
National Aeronautics and Space Administration,Saturn SA-4,Saturn I | Saturn SA-4,03/28/1963 8:11 p.m.,"Launch Complex 34 | Cape Canaveral, FL, USA",Saturn I,Launch Successful
United States Air Force,KH-4 20,Thor Agena D | KH-4 20,04/01/1963 11:01 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor Agena D,Launch Successful
Soviet Space Program,Luna-4,Molniya 8K78 | Luna-4,04/02/1963 8:16 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Successful
United States Air Force,Explorer 17,Thor Delta B | Explorer 17,04/03/1963 2 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta B,Launch Successful
United States Air Force,Transit-5A 2,Scout X-3 | Transit-5A 2,04/05/1963 3:01 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout X-3,Launch Failure
Soviet Space Program,DS-P1 2,Kosmos-2I 63S1 | DS-P1 2,04/06/1963 3:01 a.m.,"Mayak-2 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Failure
Soviet Space Program,Omega 1,Kosmos-2I 63S1 | Omega 1,04/13/1963 11 a.m.,"Mayak-2 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Successful
Soviet Space Program,Zenit-2 9,Vostok 8A92 | Zenit-2 9,04/22/1963 8:30 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
United States Air Force,DSAP-1 F4,Scout X-2M | DSAP-1 F4,04/26/1963 midnight,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout X-2M,Launch Failure
United States Air Force,KH-5 8,Thor Agena D | KH-5 8,04/26/1963 8:12 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor Agena D,Launch Failure
