launch_service_provider,mission,name,net,pad,rocket,status
Strategic Rocket Forces,—,Kosmos-2I 63S1 | Kosmos-2I | DS-1-1,10/27/1961 4:30 p.m.,"Mayak-2 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Failure
Makeyev Rocket Design Bureau,Tubsat-N & N1,Shtil'-1 | Tubsat-N & N1,07/07/1998 3:15 a.m.,Novomoskovsk (K-407) | Sea Launch,Shtil'-1,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Resurs-O1,Zenit-2 | Resurs-O1,07/10/1998 6:30 a.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit-2,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Tselina-2 20,Zenit-2 | Tselina-2 20,07/28/1998 9:15 a.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit-2,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TM-28,Soyuz-U | Soyuz TM-28,08/13/1998 9:43 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Khrunichev State Research and Production Space Center,Astra 2A,Proton-K/DM-2M | Astra 2A,08/30/1998 12:31 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),"Globalstar 5, 7, 9 to 13, 16 to 18, 20, 21","Zenit-2 11K77.05 | Globalstar 5, 7, 9 to 13, 16 to 18, 20, 21",09/09/1998 8:29 p.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit-2 11K77.05,Launch Failure
Progress Rocket Space Center,Molniya-1T 91,Molniya-M | Molniya-1T 91,09/28/1998 11:41 p.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-40,10/25/1998 4:14 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Khrunichev State Research and Production Space Center,PAS 8,Proton-K/DM-2M | PAS 8,11/04/1998 5:12 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Zarya,Proton | Zarya,11/20/1998 6:40 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Production Corporation Polyot,Nadezhda 8,Kosmos-3M | Nadezhda 8,12/10/1998 11:57 a.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Production Corporation Polyot,Parus 90,Kosmos-3M | Parus 90,12/24/1998 8:02 p.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Khrunichev State Research and Production Space Center,Uragan 72 to 74,Proton | Uragan 72 to 74,12/30/1998 6:35 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),"Globalstar 23,36,38,40","Soyuz-U-PVB | Globalstar 23,36,38,40",02/09/1999 3:53 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U-PVB,Launch Successful
Khrunichev State Research and Production Space Center,Telstar 6,Proton-K/DM-2M | Telstar 6,02/15/1999 5:12 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TM-29,Soyuz-U | Soyuz TM-29,02/20/1999 4:18 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Khrunichev State Research and Production Space Center,Raduga-1 4,Proton | Raduga-1 4,02/28/1999 4 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),"Globalstar 22,37,41,46","Soyuz-U-PVB | Globalstar 22,37,41,46",03/15/1999 3:06 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U-PVB,Launch Successful
Khrunichev State Research and Production Space Center,Asiasat 3S,Proton-K/DM-2M | Asiasat 3S,03/21/1999 12:09 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-41,04/02/1999 11:28 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),"Globalstar 19,42,44,45","Soyuz-U-PVB | Globalstar 19,42,44,45",04/15/1999 12:46 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U-PVB,Launch Successful
ISC Kosmotras,UOSAT-OSCAR-36,Dnepr | UOSAT-OSCAR-36,04/21/1999 4:59 a.m.,"109/95 | Baikonur Cosmodrome, Republic of Kazakhstan",Dnepr,Launch Successful
Production Corporation Polyot,ABRIXAS & MegSat 0,Kosmos-3M | ABRIXAS & MegSat 0,04/28/1999 8:30 p.m.,"107 | Kapustin Yar, Russian Federation",Kosmos-3M,Launch Successful
Khrunichev State Research and Production Space Center,Nimiq 1,Proton-K/DM-2M | Nimiq 1,05/20/1999 10:30 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Astra 1H,Proton-K/DM-2M | Astra 1H,06/18/1999 1:49 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Raduga 34,Proton-K/Briz-M | Raduga 34,07/05/1999 1:32 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/Briz-M,Launch Failure
Progress Rocket Space Center,Molniya-3 63L,Molniya-M | Molniya-3 63L,07/08/1999 8:45 a.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-42,07/16/1999 4:37 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Okean-O,Zenit-2 | Okean-O,07/17/1999 5:38 a.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit-2,Launch Successful
Strategic Rocket Forces,Yantar-4K2 79,Soyuz-U-PVB | Yantar-4K2 79,08/18/1999 6 p.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Successful
Production Corporation Polyot,Parus 91,Kosmos-3M | Parus 91,08/26/1999 12:02 p.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Khrunichev State Research and Production Space Center,Yamal-101 & 102,Proton-K/DM-2M | Yamal-101 & 102,09/06/1999 4:36 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Strategic Rocket Forces,Foton 12,Soyuz-U-PVB | Foton 12,09/09/1999 6 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),"Globalstar 33,50,55,58","Soyuz-U-PVB | Globalstar 33,50,55,58",09/22/1999 2:33 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U-PVB,Launch Successful
Khrunichev State Research and Production Space Center,LMI 1,Proton-K/DM-2M | LMI 1,09/26/1999 10:30 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Strategic Rocket Forces,Resurs F-1M,Soyuz-U-PVB | Resurs F-1M,09/28/1999 11 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),"Globalstar 31,56,57,59","Soyuz-U-PVB | Globalstar 31,56,57,59",10/18/1999 1:32 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U-PVB,Launch Successful
Khrunichev State Research and Production Space Center,Ekspress-A No. 1,Proton | Ekspress-A No. 1,10/27/1999 4:16 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Failure
Russian Federal Space Agency (ROSCOSMOS),"Globalstar 29,34,39,61","Soyuz-U-PVB | Globalstar 29,34,39,61",11/22/1999 4:20 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U-PVB,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),US-PM 10,Tsiklon-2 | US-PM 10,12/26/1999 8 a.m.,"90/20 | Baikonur Cosmodrome, Republic of Kazakhstan",Tsiklon-2,Launch Successful
Progress Rocket Space Center,US-K 80,Molniya-M | US-K 80,12/27/1999 7:12 p.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M1-1,02/01/2000 6:47 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Tselina-2 21,Zenit-2 | Tselina-2 21,02/03/2000 9:26 a.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit-2,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),IRDT 1,Soyuz-U-PVB | IRDT 1,02/08/2000 11:20 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U-PVB,Launch Successful
Khrunichev State Research and Production Space Center,Garuda 1,Proton-K/DM-2M | Garuda 1,02/12/2000 9:10 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Ekspress 6A,Proton-K/DM-2M | Ekspress 6A,03/12/2000 4:07 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Dumsat,Soyuz-U-PVB | Dumsat,03/20/2000 6:28 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U-PVB,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TM-30,Soyuz-U | Soyuz TM-30,04/04/2000 5:01 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Khrunichev State Research and Production Space Center,Sesat,Proton-K/DM-2M | Sesat,04/17/2000 9:06 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M1-2,04/25/2000 8:08 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Yantar-4KS1M 9,Soyuz-U-PVB | Yantar-4KS1M 9,05/03/2000 1:25 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U-PVB,Launch Successful
Khrunichev State Research and Production Space Center,Gorizont 33,Proton-K/Briz-M | Gorizont 33,06/06/2000 2:59 a.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,Ekspress 3A,Proton-K/DM-2M | Ekspress 3A,06/24/2000 12:28 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Production Corporation Polyot,Nadezhda 9,Kosmos-3M | Nadezhda 9,06/28/2000 10:37 a.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Khrunichev State Research and Production Space Center,Sirius FM-1,Proton-K/DM-2M | Sirius FM-1,06/30/2000 10:08 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Potok 10,Proton | Potok 10,07/04/2000 11:44 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Khrunichev State Research and Production Space Center,Zvezda,Proton | Zvezda,07/12/2000 4:56 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Production Corporation Polyot,CHAMP & MITA,Kosmos-3M | CHAMP & MITA,07/15/2000 noon,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Cluster Salsa & Samba,Soyuz-U-PVB | Cluster Salsa & Samba,07/16/2000 12:39 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U-PVB,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M1-3,08/06/2000 6:26 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Cluster SambaRumba & Tango,Soyuz-U-PVB | Cluster SambaRumba & Tango,08/09/2000 11:13 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U-PVB,Launch Successful
Khrunichev State Research and Production Space Center,Raduga-1 5,Proton | Raduga-1 5,08/28/2000 8:08 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Khrunichev State Research and Production Space Center,Sirius FM-2,Proton-K/DM-2M | Sirius FM-2,09/05/2000 9:43 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Orlets-2 2,Zenit-2 | Orlets-2 2,09/25/2000 10:10 a.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit-2,Launch Successful
ISC Kosmotras,SmallSat Rideshare,Dnepr | SmallSat Rideshare,09/26/2000 10:05 a.m.,"109/95 | Baikonur Cosmodrome, Republic of Kazakhstan",Dnepr,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Yantar-1KFT 20,Soyuz-U-PVB | Yantar-1KFT 20,09/29/2000 9:30 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U-PVB,Launch Successful
Khrunichev State Research and Production Space Center,GE-1A,Proton-K/DM-2M | GE-1A,10/01/2000 10 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Uragan 75 to 77,Proton | Uragan 75 to 77,10/13/2000 2:12 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-43,10/16/2000 9:27 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Khrunichev State Research and Production Space Center,GE 6,Proton-K/DM-2M | GE 6,10/21/2000 10 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TM-31,Soyuz-U | Soyuz TM-31,10/31/2000 7:52 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M1-4,11/16/2000 1:32 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Production Corporation Polyot,QuickBird 1,Kosmos-3M | QuickBird 1,11/20/2000 11 p.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Failure
Khrunichev State Research and Production Space Center,Sirius FM-3,Proton-K/DM-2M | Sirius FM-3,11/30/2000 7:59 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Strategic Rocket Forces,EROS A1,Start-1 | EROS A1,12/05/2000 12:32 p.m.,"5 | Svobodny Cosmodrome, Russian Federation",Start-1,Launch Successful
Strategic Rocket Forces,Strela-3 125 to 127 & Gonets 7 to 9,Tsiklon-3 | Strela-3 125 to 127 & Gonets 7 to 9,12/27/2000 9:56 a.m.,"32/1 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Failure
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M1-5,01/24/2001 4:28 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Space Forces,Odin,Start-1 | Odin,02/20/2001 8:48 a.m.,"5 | Svobodny Cosmodrome, Russian Federation",Start-1,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-44,02/26/2001 8:09 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Khrunichev State Research and Production Space Center,Ekran-M 4,Proton-M Briz-M | Ekran-M 4,04/07/2001 3:47 a.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TM-32,Soyuz-U | Soyuz TM-32,04/28/2001 7:37 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Khrunichev State Research and Production Space Center,PAS 10,Proton-K/DM-2M | PAS 10,05/15/2001 1:11 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz-FG | Progress M1-6,05/20/2001 10:32 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Strategic Rocket Forces,Yantar-4K2 80,Soyuz-U-PVB | Yantar-4K2 80,05/29/2001 5:55 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Successful
Production Corporation Polyot,Parus 92,Kosmos-3M | Parus 92,06/08/2001 3:08 p.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Khrunichev State Research and Production Space Center,Astra 2C,Proton-K/DM-2M | Astra 2C,06/16/2001 1:49 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Progress Rocket Space Center,Molniya-3,Molniya-M | Molniya-3,07/20/2001 12:17 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Russian Space Forces,Koronas F,Tsiklon-3 | Koronas F,07/31/2001 8 a.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-45,08/21/2001 9:23 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Khrunichev State Research and Production Space Center,US-KMO 5,Proton | US-KMO 5,08/24/2001 8:34 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-SO1,09/14/2001 11:34 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Khrunichev State Research and Production Space Center,Raduga-1 6,Proton | Raduga-1 6,10/06/2001 4:45 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TM-33,Soyuz U | Soyuz TM-33,10/21/2001 8:59 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Progress Rocket Space Center,Molniya-3 64L,Molniya-M | Molniya-3 64L,10/25/2001 11:34 a.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz-FG | Progress M1-7,11/26/2001 6:24 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Khrunichev State Research and Production Space Center,"Uragan 78, 79 & Uragan-M 1","Proton | Uragan 78, 79 & Uragan-M 1",12/01/2001 6:04 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Meteor-3M No. 1,Zenit-2 | Meteor-3M No. 1,12/10/2001 5:18 p.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit-2,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),US-PM 11,Tsiklon-2 | US-PM 11,12/21/2001 4 a.m.,"90/20 | Baikonur Cosmodrome, Republic of Kazakhstan",Tsiklon-2,Launch Successful
Russian Space Forces,Strela-3 128 to 130 & Gonets 10 to 12,Tsiklon-3 | Strela-3 128 to 130 & Gonets 10 to 12,12/28/2001 3:24 a.m.,"32/1 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Russian Space Forces,Yantar-4K2 81,Soyuz-U-PVB | Yantar-4K2 81,02/25/2002 5:26 p.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M1-8,03/21/2002 8:13 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Khrunichev State Research and Production Space Center,INTELSAT 903,Proton-K/DM-2M | INTELSAT 903,03/30/2002 5:25 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Progress Rocket Space Center,US-K 81,Molniya-M | US-K 81,04/01/2002 10:06 p.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TM-34,Soyuz-U | Soyuz TM-34,04/25/2002 6:26 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Khrunichev State Research and Production Space Center,DirecTV-5,Proton-K/DM-2M | DirecTV-5,05/07/2002 5 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Production Corporation Polyot,Parus 93,Kosmos-3M | Parus 93,05/28/2002 6:14 p.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Khrunichev State Research and Production Space Center,Ekspress A1R,Proton-K/DM-2M | Ekspress A1R,06/10/2002 1:14 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-46,06/26/2002 5:36 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Production Corporation Polyot,Strela-3 131 & 132,Kosmos-3M | Strela-3 131 & 132,07/08/2002 6:35 a.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Khrunichev State Research and Production Space Center,Araks-N 2,Proton-K/17S40 | Araks-N 2,07/25/2002 3:13 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/17S40,Launch Successful
Khrunichev State Research and Production Space Center,Echostar VIII,Proton-K/DM-2M | Echostar VIII,08/22/2002 5:15 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz-FG | Progress M1-9,09/25/2002 4:58 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Production Corporation Polyot,Nadezhda-M,Kosmos-3M | Nadezhda-M,09/26/2002 2:27 p.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Russian Space Forces,Foton-M No. 1,Soyuz-U-PVB | Foton-M No. 1,10/15/2002 6:20 p.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Failure
Khrunichev State Research and Production Space Center,Integral,Proton-K/17S40 | Integral,10/17/2002 4:41 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/17S40,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-1,Soyuz-FG | Soyuz TMA-1,10/30/2002 3:11 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Khrunichev State Research and Production Space Center,Astra 1K,Proton-K/DM-2M | Astra 1K,11/25/2002 11:04 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Failure
Production Corporation Polyot,AlSat-1,Kosmos-3M | AlSat-1,11/28/2002 6:07 a.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
ISC Kosmotras,AATiS-OSCAR-49,Dnepr | AATiS-OSCAR-49,12/20/2002 5 p.m.,"109/95 | Baikonur Cosmodrome, Republic of Kazakhstan",Dnepr,Launch Successful
Progress Rocket Space Center,US-K 82,Molniya-M | US-K 82,12/24/2002 12:20 p.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Khrunichev State Research and Production Space Center,Uragan 80 to 82,Proton-K/DM-2M | Uragan 80 to 82,12/25/2002 7:37 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Nimiq 2,Proton-M Briz-M | Nimiq 2,12/29/2002 11:16 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-47,02/02/2003 12:59 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Progress Rocket Space Center,Molniya-1T 92,Molniya-M | Molniya-1T 92,04/02/2003 1:53 a.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Khrunichev State Research and Production Space Center,US-KMO 6,Proton | US-KMO 6,04/24/2003 4:23 a.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-2,Soyuz-FG | Soyuz TMA-2,04/26/2003 3:53 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Mars Express,Soyuz-FG | Mars Express,06/02/2003 5:45 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-FG,Launch Successful
Production Corporation Polyot,Parus 94,Kosmos-3M | Parus 94,06/04/2003 7:23 p.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
