launch_service_provider,mission,name,net,pad,rocket,status
United States Air Force,Ariel 1,Thor Delta | Ariel 1,04/26/1962 6 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta,Launch Successful
United States Air Force,Samos-E6 1,Atlas Agena B | Samos-E6 1,04/26/1962 6:56 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas Agena B,Launch Successful
United States Air Force,KH-4 3,Thor DM-21 Agena-B | KH-4 3,04/29/1962 12:30 a.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
National Aeronautics and Space Administration,Trailblazer IIb,Trailblazer 2 | Trailblazer IIb,05/06/1962 5:41 a.m.,"Unknown Pad | Wallops Island, Virginia, USA",Trailblazer 2,Launch Successful
United States Air Force,ANNA 1A,Thor DM-21 Ablestar | ANNA 1A,05/10/1962 12:06 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor DM-21 Ablestar,Launch Failure
United States Air Force,KH-5 5,Thor DM-21 Agena-B | KH-5 5,05/15/1962 7:36 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,DSAP-1 F1,Scout X-2M | DSAP-1 F1,05/24/1962 midnight,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout X-2M,Launch Failure
National Aeronautics and Space Administration,Mercury-Atlas 7,Atlas LV-3B | Mercury-Atlas 7,05/24/1962 12:45 p.m.,"Space Launch Complex 14 | Cape Canaveral, FL, USA",Atlas LV-3B,Launch Successful
United States Air Force,KH-4 4,Thor DM-21 Agena-B | KH-4 4,05/30/1962 1 a.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,KH-4 5,Thor DM-21 Agena-B | KH-4 5,06/02/1962 12:31 a.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,Samos-E6 2,Atlas Agena B | Samos-E6 2,06/17/1962 6:14 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas Agena B,Launch Successful
United States Air Force,P-102 Group 2-D 1,Thor DM-21 Agena-B | P-102 Group 2-D 1,06/18/1962 8:20 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,Tiros 5,Thor Delta | Tiros 5,06/19/1962 12:19 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta,Launch Successful
United States Air Force,KH-4 6,Thor DM-21 Agena-B | KH-4 6,06/23/1962 12:30 a.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,KH-4 7,Thor Agena D | KH-4 7,06/28/1962 1:09 a.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor Agena D,Launch Successful
United States Air Force,Telstar 1,Thor Delta | Telstar 1,07/10/1962 8:35 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta,Launch Successful
United States Air Force,Flight 62,X-15 | Flight 62,07/17/1962 5:30 p.m.,Edwards Air Force Base | Air launch to Suborbital flight,North American X-15,Launch Successful
United States Air Force,Samos-E6 3,Atlas Agena B | Samos-E6 3,07/18/1962 8:51 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas Agena B,Launch Successful
United States Air Force,KH-4 8,Thor DM-21 Agena-B | KH-4 8,07/21/1962 12:56 a.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,Mariner 1,Atlas Agena B | Mariner 1,07/22/1962 9:21 a.m.,"Launch Complex 12 | Cape Canaveral, FL, USA",Atlas Agena B,Launch Failure
United States Air Force,KH-4 9,Thor DM-21 Agena-B | KH-4 9,07/28/1962 12:30 a.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,KH-4 10,Thor Agena D | KH-4 10,08/02/1962 12:17 a.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor Agena D,Launch Successful
United States Air Force,Samos-E6 4,Atlas Agena B | Samos-E6 4,08/05/1962 5:58 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas Agena B,Launch Successful
United States Air Force,DSAP-1 F2,Scout X-2M | DSAP-1 F2,08/23/1962 11:33 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout X-2M,Launch Successful
United States Air Force,Mariner 2,Atlas Agena B | Mariner 2,08/27/1962 6:53 a.m.,"Launch Complex 12 | Cape Canaveral, FL, USA",Atlas Agena B,Launch Successful
United States Air Force,KH-4 11 & RM 3,Thor Agena D | KH-4 11 & RM 3,08/29/1962 1 a.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor Agena D,Launch Successful
National Aeronautics and Space Administration,Reentry-2,Scout X-3A | Reentry-2,08/31/1962 4:25 p.m.,"Launch Area 3 | Wallops Island, Virginia, USA",Scout X-3A,Launch Successful
United States Air Force,KH-5 6,Thor DM-21 Agena-B | KH-5 6,09/01/1962 8:39 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,KH-4 12,Thor DM-21 Agena-B | KH-4 12,09/17/1962 11:46 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,Tiros 6,Thor Delta | Tiros 6,09/18/1962 8:53 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta,Launch Successful
United States Air Force,Alouette 1,Thor DM-21 Agena-B | Alouette 1,09/29/1962 6:05 a.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,KH-4 13 & RM 4,Thor Agena D | KH-4 13 & RM 4,09/29/1962 11:34 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor Agena D,Launch Successful
United States Air Force,Explorer 14,Thor Delta A | Explorer 14,10/02/1962 10:11 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta A,Launch Successful
National Aeronautics and Space Administration,Mercury-Atlas 8,Atlas LV-3B | Mercury-Atlas 8,10/03/1962 12:15 p.m.,"Space Launch Complex 14 | Cape Canaveral, FL, USA",Atlas LV-3B,Launch Successful
United States Air Force,KH-5 7,Thor DM-21 Agena-B | KH-5 7,10/09/1962 6:35 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,Ranger 5,Atlas Agena B | Ranger 5,10/18/1962 4:59 p.m.,"Launch Complex 12 | Cape Canaveral, FL, USA",Atlas Agena B,Launch Successful
United States Air Force,Star-Rad,Thor Agena D | Star-Rad,10/26/1962 4:14 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor Agena D,Launch Successful
United States Air Force,Explorer 15,Thor Delta A | Explorer 15,10/27/1962 11:15 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta A,Launch Successful
United States Air Force,ANNA 1B,Thor DM-21 Ablestar | ANNA 1B,10/31/1962 8:08 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor DM-21 Ablestar,Launch Successful
United States Air Force,KH-4 14,Thor DM-21 Agena-B | KH-4 14,11/05/1962 10:04 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,Samos-E6 5,Atlas Agena B | Samos-E6 5,11/11/1962 8:17 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas Agena B,Launch Successful
National Aeronautics and Space Administration,Saturn SA-3,Saturn I | Saturn SA-3,11/16/1962 5:45 p.m.,"Launch Complex 34 | Cape Canaveral, FL, USA",Saturn I,Launch Successful
United States Air Force,KH-4 15,Thor DM-21 Agena-B | KH-4 15,11/24/1962 10 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,KH-4 16,Thor Agena D | KH-4 16,12/04/1962 9:30 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor Agena D,Launch Successful
United States Air Force,Poppy 3A & 3B,Thor Agena D | Poppy 3A & 3B,12/13/1962 4:07 a.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor Agena D,Launch Successful
United States Air Force,Relay 1,Thor Delta B | Relay 1,12/13/1962 11:30 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta B,Launch Successful
United States Air Force,KH-4 17,Thor Agena D | KH-4 17,12/14/1962 9:26 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor Agena D,Launch Successful
National Aeronautics and Space Administration,Explorer 16,Scout X-3 | Explorer 16,12/16/1962 2:33 p.m.,"Launch Area 3 | Wallops Island, Virginia, USA",Scout X-3,Launch Successful
United States Air Force,Midas 6,Atlas Agena B | Midas 6,12/17/1962 8:36 p.m.,"Space Launch Complex 3E | Vandenberg SFB, CA, USA",Atlas Agena B,Launch Failure
United States Air Force,Transit-5A 1,Scout X-3 | Transit-5A 1,12/19/1962 1:25 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout X-3,Launch Successful
United States Air Force,KH-4 18,Thor Agena D | KH-4 18,01/07/1963 9:09 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor Agena D,Launch Successful
United States Air Force,P-698BK Group 1-D 1,Thor DM-21 Agena-B | P-698BK Group 1-D 1,01/16/1963 9:59 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor DM-21 Agena-B,Launch Successful
United States Air Force,Flight 77,X-15 | Flight 77,01/17/1963 4:59 p.m.,Edwards Air Force Base | Air launch to Suborbital flight,North American X-15,Launch Successful
United States Air Force,Syncom 1,Thor Delta B | Syncom 1,02/14/1963 5:35 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta B,Launch Successful
United States Air Force,DSAP-1 F3,Scout X-3M | DSAP-1 F3,02/19/1963 4:52 p.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout X-3M,Launch Successful
United States Air Force,KH-4 19,Thor SLV-2A Agena D | KH-4 19,02/28/1963 9:48 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Failure
United States Air Force,KH-6 1,Thor SLV-2A Agena D | KH-6 1,03/18/1963 9:13 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Failure
National Aeronautics and Space Administration,Saturn SA-4,Saturn I | Saturn SA-4,03/28/1963 8:11 p.m.,"Launch Complex 34 | Cape Canaveral, FL, USA",Saturn I,Launch Successful
United States Air Force,KH-4 20,Thor Agena D | KH-4 20,04/01/1963 11:01 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor Agena D,Launch Successful
United States Air Force,Explorer 17,Thor Delta B | Explorer 17,04/03/1963 2 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta B,Launch Successful
United States Air Force,Transit-5A 2,Scout X-3 | Transit-5A 2,04/05/1963 3:01 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout X-3,Launch Failure
United States Air Force,DSAP-1 F4,Scout X-2M | DSAP-1 F4,04/26/1963 midnight,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout X-2M,Launch Failure
United States Air Force,KH-5 8,Thor Agena D | KH-5 8,04/26/1963 8:12 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor Agena D,Launch Failure
United States Air Force,Telstar 2,Thor Delta B | Telstar 2,05/07/1963 11:38 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta B,Launch Successful
United States Air Force,Midas 7,Atlas Agena B | Midas 7,05/09/1963 8:06 p.m.,"Space Launch Complex 3E | Vandenberg SFB, CA, USA",Atlas Agena B,Launch Successful
National Aeronautics and Space Administration,Mercury-Atlas 9,Atlas LV-3B | Mercury-Atlas 9,05/15/1963 1:04 p.m.,"Space Launch Complex 14 | Cape Canaveral, FL, USA",Atlas LV-3B,Launch Successful
United States Air Force,KH-6 2,Thor SLV-2A Agena D | KH-6 2,05/18/1963 10:21 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,Midas 8,Atlas Agena B | Midas 8,06/12/1963 midnight,"Space Launch Complex 3E | Vandenberg SFB, CA, USA",Atlas Agena B,Launch Failure
United States Air Force,KH-4 21,Thor SLV-2A Agena D | KH-4 21,06/12/1963 11:58 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,Poppy 4A & 4B,Thor Agena D | Poppy 4A & 4B,06/15/1963 2:29 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor Agena D,Launch Failure
United States Air Force,Transit-5A 3,Scout X-3 | Transit-5A 3,06/16/1963 1:49 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout X-3,Launch Successful
United States Air Force,Tiros 7,Thor Delta B | Tiros 7,06/19/1963 9:50 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta B,Launch Successful
United States Air Force,KH-4 22,Thor SLV-2A Agena D | KH-4 22,06/27/1963 12:37 a.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,Flight 87,X-15 | Flight 87,06/27/1963 5:56 p.m.,Edwards Air Force Base | Air launch to Suborbital flight,North American X-15,Launch Successful
United States Air Force,GRS,Scout X-4 | GRS,06/28/1963 9:19 p.m.,"Launch Area 3 | Wallops Island, Virginia, USA",Scout X-4,Launch Successful
United States Air Force,P-698BK Group 1-D 2,Thor SLV-2A Agena B | P-698BK Group 1-D 2,06/29/1963 10:30 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor SLV-2A Agena B,Launch Successful
United States Air Force,KH-7 1,Atlas Agena D | KH-7 1,07/12/1963 8:45 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Atlas Agena D,Launch Successful
United States Air Force,KH-4 23,Thor Agena D | KH-4 23,07/19/1963 midnight,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor Agena D,Launch Successful
United States Air Force,Midas 9,Atlas Agena B | Midas 9,07/19/1963 3:51 a.m.,"Space Launch Complex 3E | Vandenberg SFB, CA, USA",Atlas Agena B,Launch Successful
United States Air Force,Flight 90,X-15 | Flight 90,07/19/1963 6:20 p.m.,Edwards Air Force Base | Air launch to Suborbital flight,North American X-15,Launch Successful
United States Air Force,Syncom 2,Thor Delta B | Syncom 2,07/26/1963 2:33 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta B,Launch Successful
United States Air Force,OAR 22-1,Blue Scout Jr | OAR 22-1,07/30/1963 4:16 p.m.,"Launch Complex 18A | Cape Canaveral, FL, USA",Blue Scout Jr,Launch Successful
United States Air Force,KH-6 3,Thor SLV-2A Agena D | KH-6 3,07/31/1963 midnight,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,Flight 91,X-15 | Flight 91,08/22/1963 6:05 p.m.,Edwards Air Force Base | Air launch to Suborbital flight,North American X-15,Launch Successful
United States Air Force,KH-4A 1,Thor SLV-2A Agena D | KH-4A 1,08/25/1963 12:29 a.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
National Aeronautics and Space Administration,Qualification Test Vehicle,Little Joe II | QTV,08/28/1963 4 p.m.,Launch Complex 36 | White Sands Missile Range,Little Joe II,Launch Successful
United States Air Force,KH-5 9,Thor SLV-2 Agena D | KH-5 9,08/29/1963 8:31 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor SLV-2 Agena D,Launch Successful
United States Air Force,KH-7 2,Atlas Agena D | KH-7 2,09/06/1963 7:30 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Atlas Agena D,Launch Successful
United States Air Force,KH-4A 2,Thor SLV-2A Agena D | KH-4A 2,09/23/1963 11 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,DSAP-1 F5,Scout X-2B | DSAP-1 F5,09/27/1963 11:17 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout X-2B,Launch Failure
United States Air Force,Transit 5BN-1,Thor DM-21 Ablestar | Transit 5BN-1,09/28/1963 8:22 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor DM-21 Ablestar,Launch Successful
United States Air Force,Vela 1A & 1B,Atlas Agena D | Vela 1A & 1B,10/17/1963 2:37 a.m.,"Space Launch Complex 13 | Cape Canaveral, FL, USA",Atlas Agena D,Launch Successful
United States Air Force,KH-7 3,Atlas Agena D | KH-7 3,10/25/1963 6:59 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Atlas Agena D,Launch Successful
United States Air Force,KH-5 10,Thor SLV-2A Agena D | KH-5 10,10/29/1963 9:19 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,KH-4 24 & RM 5,Thor SLV-2 Agena D | KH-4 24 & RM 5,11/09/1963 8:27 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor SLV-2 Agena D,Launch Failure
United States Air Force,Explorer 18,Thor Delta C | Explorer 18,11/27/1963 2:30 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta C,Launch Successful
United States Air Force,AC-2 Instrumentation Ring,Atlas Centaur | AC-2 Instrumentation Ring,11/27/1963 7:03 p.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas Centaur,Launch Successful
United States Air Force,KH-4 25,Thor SLV-2 Agena D | KH-4 25,11/27/1963 9:15 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thor SLV-2 Agena D,Launch Successful
United States Air Force,Transit-5BN 2,Thor DM-21 Ablestar | Transit-5BN 2,12/05/1963 9:51 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor DM-21 Ablestar,Launch Successful
United States Air Force,KH-7 4,Atlas Agena D | KH-7 4,12/18/1963 9:45 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Atlas Agena D,Launch Successful
National Aeronautics and Space Administration,Explorer 19,Scout X-4 | Explorer 19,12/19/1963 6:49 p.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout X-4,Launch Successful
United States Air Force,Tiros 8,Thor Delta B | Tiros 8,12/21/1963 9:30 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta B,Launch Successful
United States Air Force,KH-4 26,Thor SLV-2A Agena D | KH-4 26,12/21/1963 9:45 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,"Poppy 5A, 5B & 5C","Thor SLV-2A Agena D | Poppy 5A, 5B & 5C",01/11/1964 8:07 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,DSAP-1 F6 & F7,Thor SLV-2 Agena D | DSAP-1 F6 & F7,01/19/1964 10:59 a.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor SLV-2 Agena D,Launch Successful
United States Air Force,Relay 2,Thor Delta B | Relay 2,01/21/1964 9:14 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta B,Launch Successful
United States Air Force,Echo 2,Thor SLV-2 Agena B | Echo 2,01/25/1964 1:59 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor SLV-2 Agena B,Launch Successful
National Aeronautics and Space Administration,Saturn SA-5,Saturn I | Saturn SA-5,01/29/1964 4:25 p.m.,"Space Launch Complex 37B | Cape Canaveral, FL, USA",Saturn I,Launch Successful
United States Air Force,Ranger 6,Atlas Agena B | Ranger 6,01/30/1964 3:49 p.m.,"Launch Complex 12 | Cape Canaveral, FL, USA",Atlas Agena B,Launch Successful
United States Air Force,KH-4A 3,Thor SLV-2A Agena D | KH-4A 3,02/15/1964 9:38 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,KH-7 5,Atlas Agena D | KH-7 5,02/25/1964 6:59 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Atlas Agena D,Launch Successful
United States Air Force,P-698BK Group 1-A,Thor SLV-2A Agena D | P-698BK Group 1-A,02/28/1964 3:20 a.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,KH-7 6,Atlas Agena D | KH-7 6,03/11/1964 8:14 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Atlas Agena D,Launch Successful
National Aeronautics and Space Administration,Trailblazer Pellet,Nike Cajun | Trailblazer Pellet,03/12/1964 4:17 a.m.,"Unknown Pad | Wallops Island, Virginia, USA",Nike Cajun,Launch Successful
United States Air Force,Beacon Explorer A,Thor Delta B | Beacon Explorer A,03/19/1964 11:13 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta B,Launch Failure
United States Air Force,KH-4A 4,Thor SLV-2A Agena D | KH-4A 4,03/24/1964 10:22 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Failure
